record_id,date,item_id,amount_usd
REC-BAL-001049,2026-02-10,phai_thu_ngan_han_khac,82928.42
REC-BAL-001050,2026-02-10,ton_kho_nvl,355446.0
REC-BAL-001051,2026-02-10,ton_kho_tp,476480.6221874318
REC-BAL-001052,2026-02-10,phai_thu_dh_kh,373165.31
REC-BAL-001053,2026-02-10,tscd_hh_nguyen_gia,3540024.52
REC-BAL-001054,2026-02-10,tscd_hh_hao_mon,-838678.8
REC-BAL-001055,2026-02-10,tra_ncc_go,393408.0
REC-BAL-001056,2026-02-10,tra_ncc_son,285834.8250570847
REC-BAL-001057,2026-02-10,nguoi_mua_tra_tien_truoc_nh,209840.4
REC-BAL-001058,2026-02-10,thue_phai_nop_nh,181138.6
REC-BAL-001059,2026-02-10,tra_nguoi_lao_dong,148693.66
REC-BAL-001060,2026-02-10,vay_ngan_han_vcb,462723.0
REC-BAL-001061,2026-02-10,vay_ngan_han_bidv,682803.5327205902
REC-BAL-001062,2026-02-10,tra_nguoi_ban_dh,624660.45
REC-BAL-001063,2026-02-10,cp_pho_thong,3462889.69
REC-BAL-001064,2026-02-10,thang_du_von,499863.98
REC-BAL-001065,2026-02-10,ln_chua_pp_luy_ke,213833.91
REC-BAL-001066,2026-02-10,ln_chua_pp_ky_nay,93544.05
REC-BAL-001067,2026-02-11,tien_mat_quy,694916.0
REC-BAL-001068,2026-02-11,tien_gui_vcb,517986.0
REC-BAL-001069,2026-02-11,tien_gui_tcb,723052.1350086173
REC-BAL-001070,2026-02-11,tuong_duong_tien,208459.4
REC-BAL-001071,2026-02-11,ck_kinh_doanh,291443.01
REC-BAL-001072,2026-02-11,dt_dao_han,207238.43
REC-BAL-001073,2026-02-11,phai_thu_kh_le,330938.0
REC-BAL-001074,2026-02-11,phai_thu_kh_dn,291317.12764035654
REC-BAL-001075,2026-02-11,phai_thu_ngan_han_khac,84247.44
REC-BAL-001076,2026-02-11,ton_kho_nvl,442138.0
REC-BAL-001077,2026-02-11,ton_kho_tp,401329.43257637694
REC-BAL-001078,2026-02-11,phai_thu_dh_kh,377277.02
REC-BAL-001079,2026-02-11,tscd_hh_nguyen_gia,3580379.41
REC-BAL-001080,2026-02-11,tscd_hh_hao_mon,-841116.69
REC-BAL-001081,2026-02-11,tra_ncc_go,242249.0
REC-BAL-001082,2026-02-11,tra_ncc_son,443647.2059621506
REC-BAL-001083,2026-02-11,nguoi_mua_tra_tien_truoc_nh,206392.27
REC-BAL-001084,2026-02-11,thue_phai_nop_nh,180216.32
REC-BAL-001085,2026-02-11,tra_nguoi_lao_dong,148347.08
REC-BAL-001086,2026-02-11,vay_ngan_han_vcb,673379.0
REC-BAL-001087,2026-02-11,vay_ngan_han_bidv,471999.0126482006
REC-BAL-001088,2026-02-11,tra_nguoi_ban_dh,624147.11
REC-BAL-001089,2026-02-11,cp_pho_thong,3473512.19
REC-BAL-001090,2026-02-11,thang_du_von,504873.26
REC-BAL-001091,2026-02-11,ln_chua_pp_luy_ke,214127.52
REC-BAL-001092,2026-02-11,ln_chua_pp_ky_nay,97721.4
REC-BAL-001093,2026-02-12,tien_mat_quy,454094.0
REC-BAL-001094,2026-02-12,tien_gui_vcb,703338.0
REC-BAL-001095,2026-02-12,tien_gui_tcb,774821.3822627766
REC-BAL-001096,2026-02-12,tuong_duong_tien,211096.59
REC-BAL-001097,2026-02-12,ck_kinh_doanh,295473.95
REC-BAL-001098,2026-02-12,dt_dao_han,205929.2
REC-BAL-001099,2026-02-12,phai_thu_kh_le,336977.0
REC-BAL-001100,2026-02-12,phai_thu_kh_dn,290098.91932933556
REC-BAL-001101,2026-02-12,phai_thu_ngan_han_khac,83372.66
REC-BAL-001102,2026-02-12,ton_kho_nvl,409270.0
REC-BAL-001103,2026-02-12,ton_kho_tp,433227.2588856574
REC-BAL-001104,2026-02-12,phai_thu_dh_kh,371226.85
REC-BAL-001105,2026-02-12,tscd_hh_nguyen_gia,3537634.87
REC-BAL-001106,2026-02-12,tscd_hh_hao_mon,-839176.02
REC-BAL-001107,2026-02-12,tra_ncc_go,420460.0
REC-BAL-001108,2026-02-12,tra_ncc_son,269488.19346019684
REC-BAL-001109,2026-02-12,nguoi_mua_tra_tien_truoc_nh,208470.35
REC-BAL-001110,2026-02-12,thue_phai_nop_nh,177821.47
REC-BAL-001111,2026-02-12,tra_nguoi_lao_dong,147100.87
REC-BAL-001112,2026-02-12,vay_ngan_han_vcb,718257.0
REC-BAL-001113,2026-02-12,vay_ngan_han_bidv,428508.6616041851
REC-BAL-001114,2026-02-12,tra_nguoi_ban_dh,628581.26
REC-BAL-001115,2026-02-12,cp_pho_thong,3520163.53
REC-BAL-001116,2026-02-12,thang_du_von,496452.84
REC-BAL-001117,2026-02-12,ln_chua_pp_luy_ke,213042.9
REC-BAL-001118,2026-02-12,ln_chua_pp_ky_nay,103077.69
REC-BAL-001119,2026-02-13,tien_mat_quy,808616.0
REC-BAL-001120,2026-02-13,tien_gui_vcb,568295.0
REC-BAL-001121,2026-02-13,tien_gui_tcb,559587.3723832567
REC-BAL-001122,2026-02-13,tuong_duong_tien,208698.77
REC-BAL-001123,2026-02-13,ck_kinh_doanh,294261.79
REC-BAL-001124,2026-02-13,dt_dao_han,210665.58
REC-BAL-001125,2026-02-13,phai_thu_kh_le,311784.0
REC-BAL-001126,2026-02-13,phai_thu_kh_dn,306403.49841572205
REC-BAL-001127,2026-02-13,phai_thu_ngan_han_khac,83927.78
REC-BAL-001128,2026-02-13,ton_kho_nvl,358077.0
REC-BAL-001129,2026-02-13,ton_kho_tp,481048.37722582277
REC-BAL-001130,2026-02-13,phai_thu_dh_kh,369091.05
REC-BAL-001131,2026-02-13,tscd_hh_nguyen_gia,3591640.98
REC-BAL-001132,2026-02-13,tscd_hh_hao_mon,-835343.16
REC-BAL-001133,2026-02-13,tra_ncc_go,377360.0
REC-BAL-001134,2026-02-13,tra_ncc_son,314289.90627451416
REC-BAL-001135,2026-02-13,nguoi_mua_tra_tien_truoc_nh,209692.38
REC-BAL-001136,2026-02-13,thue_phai_nop_nh,180043.83
REC-BAL-001137,2026-02-13,tra_nguoi_lao_dong,146936.35
REC-BAL-001138,2026-02-13,vay_ngan_han_vcb,391588.0
REC-BAL-001139,2026-02-13,vay_ngan_han_bidv,730291.4555317399
REC-BAL-001140,2026-02-13,tra_nguoi_ban_dh,628427.84
REC-BAL-001141,2026-02-13,cp_pho_thong,3475139.97
REC-BAL-001142,2026-02-13,thang_du_von,498524.86
REC-BAL-001143,2026-02-13,ln_chua_pp_luy_ke,213454.64
REC-BAL-001144,2026-02-13,ln_chua_pp_ky_nay,104813.69
REC-BAL-001145,2026-02-14,tien_mat_quy,556674.0
REC-BAL-001146,2026-02-14,tien_gui_vcb,596553.0
REC-BAL-001147,2026-02-14,tien_gui_tcb,785151.3003639826
REC-BAL-001148,2026-02-14,tuong_duong_tien,209937.01
REC-BAL-001149,2026-02-14,ck_kinh_doanh,292855.67
REC-BAL-001150,2026-02-14,dt_dao_han,208594.04
REC-BAL-001151,2026-02-14,phai_thu_kh_le,281283.0
REC-BAL-001152,2026-02-14,phai_thu_kh_dn,344273.49159114214
REC-BAL-001153,2026-02-14,phai_thu_ngan_han_khac,83042.93
REC-BAL-001154,2026-02-14,ton_kho_nvl,451101.0
REC-BAL-001155,2026-02-14,ton_kho_tp,377911.9501176919
REC-BAL-001156,2026-02-14,phai_thu_dh_kh,376006.85
REC-BAL-001157,2026-02-14,tscd_hh_nguyen_gia,3526066.19
REC-BAL-001158,2026-02-14,tscd_hh_hao_mon,-833094.88
REC-BAL-001159,2026-02-14,tra_ncc_go,336230.0
REC-BAL-001160,2026-02-14,tra_ncc_son,347493.49036438996
REC-BAL-001161,2026-02-14,nguoi_mua_tra_tien_truoc_nh,210925.35
REC-BAL-001162,2026-02-14,thue_phai_nop_nh,177654.27
REC-BAL-001163,2026-02-14,tra_nguoi_lao_dong,146766.14
REC-BAL-001164,2026-02-14,vay_ngan_han_vcb,598291.0
REC-BAL-001165,2026-02-14,vay_ngan_han_bidv,545768.9821645666
REC-BAL-001166,2026-02-14,tra_nguoi_ban_dh,627109.29
REC-BAL-001167,2026-02-14,cp_pho_thong,3528319.61
REC-BAL-001168,2026-02-14,thang_du_von,491996.74
REC-BAL-001169,2026-02-14,ln_chua_pp_luy_ke,217605.39
REC-BAL-001170,2026-02-14,ln_chua_pp_ky_nay,109100.56
REC-BAL-001171,2026-02-15,tien_mat_quy,610016.0
REC-BAL-001172,2026-02-15,tien_gui_vcb,841930.0
REC-BAL-001173,2026-02-15,tien_gui_tcb,481212.2137756604
REC-BAL-001174,2026-02-15,tuong_duong_tien,207635.94
REC-BAL-001175,2026-02-15,ck_kinh_doanh,296099.87
REC-BAL-001176,2026-02-15,dt_dao_han,209908.01
REC-BAL-001177,2026-02-15,phai_thu_kh_le,372966.0
REC-BAL-001178,2026-02-15,phai_thu_kh_dn,259605.97274189582
REC-BAL-001179,2026-02-15,phai_thu_ngan_han_khac,83455.66
REC-BAL-001180,2026-02-15,ton_kho_nvl,551771.0
REC-BAL-001181,2026-02-15,ton_kho_tp,271267.96658243483
REC-BAL-001182,2026-02-15,phai_thu_dh_kh,368148.38
REC-BAL-001183,2026-02-15,tscd_hh_nguyen_gia,3536343.79
REC-BAL-001184,2026-02-15,tscd_hh_hao_mon,-830409.61
REC-BAL-001185,2026-02-15,tra_ncc_go,335043.0
REC-BAL-001186,2026-02-15,tra_ncc_son,339160.6603989712
REC-BAL-001187,2026-02-15,nguoi_mua_tra_tien_truoc_nh,208288.7
REC-BAL-001188,2026-02-15,thue_phai_nop_nh,179161.39
REC-BAL-001189,2026-02-15,tra_nguoi_lao_dong,148391.73
REC-BAL-001190,2026-02-15,vay_ngan_han_vcb,666664.0
REC-BAL-001191,2026-02-15,vay_ngan_han_bidv,454512.6340477618
REC-BAL-001192,2026-02-15,tra_nguoi_ban_dh,620859.9
REC-BAL-001193,2026-02-15,cp_pho_thong,3490873.48
REC-BAL-001194,2026-02-15,thang_du_von,484588.95
REC-BAL-001195,2026-02-15,ln_chua_pp_luy_ke,213976.31
REC-BAL-001196,2026-02-15,ln_chua_pp_ky_nay,113281.18
REC-BAL-001197,2026-02-16,tien_mat_quy,604518.0
REC-BAL-001198,2026-02-16,tien_gui_vcb,841177.0
REC-BAL-001199,2026-02-16,tien_gui_tcb,466299.73926074523
REC-BAL-001200,2026-02-16,tuong_duong_tien,206176.97
REC-BAL-001201,2026-02-16,ck_kinh_doanh,289226.98
REC-BAL-001202,2026-02-16,dt_dao_han,206065.13
REC-BAL-001203,2026-02-16,phai_thu_kh_le,292138.0
REC-BAL-001204,2026-02-16,phai_thu_kh_dn,330704.22010786843
REC-BAL-001205,2026-02-16,phai_thu_ngan_han_khac,84088.36
REC-BAL-001206,2026-02-16,ton_kho_nvl,390304.0
REC-BAL-001207,2026-02-16,ton_kho_tp,443180.9341339881
REC-BAL-001208,2026-02-16,phai_thu_dh_kh,374398.61
REC-BAL-001209,2026-02-16,tscd_hh_nguyen_gia,3541837.48
REC-BAL-001210,2026-02-16,tscd_hh_hao_mon,-826229.62
REC-BAL-001211,2026-02-16,tra_ncc_go,365388.0
REC-BAL-001212,2026-02-16,tra_ncc_son,311950.06356396957
REC-BAL-001213,2026-02-16,nguoi_mua_tra_tien_truoc_nh,207436.0
REC-BAL-001214,2026-02-16,thue_phai_nop_nh,177279.59
REC-BAL-001215,2026-02-16,tra_nguoi_lao_dong,146807.72
REC-BAL-001216,2026-02-16,vay_ngan_han_vcb,488273.0
REC-BAL-001217,2026-02-16,vay_ngan_han_bidv,657357.6835249127
REC-BAL-001218,2026-02-16,tra_nguoi_ban_dh,629873.22
REC-BAL-001219,2026-02-16,cp_pho_thong,3469852.03
REC-BAL-001220,2026-02-16,thang_du_von,480703.56
REC-BAL-001221,2026-02-16,ln_chua_pp_luy_ke,216023.49
REC-BAL-001222,2026-02-16,ln_chua_pp_ky_nay,115818.67
REC-BAL-001223,2026-02-17,tien_mat_quy,716707.0
REC-BAL-001224,2026-02-17,tien_gui_vcb,572121.0
REC-BAL-001225,2026-02-17,tien_gui_tcb,629058.8124431306
REC-BAL-001226,2026-02-17,tuong_duong_tien,207099.69
REC-BAL-001227,2026-02-17,ck_kinh_doanh,290903.67
REC-BAL-001228,2026-02-17,dt_dao_han,206174.93
REC-BAL-001229,2026-02-17,phai_thu_kh_le,337723.0
REC-BAL-001230,2026-02-17,phai_thu_kh_dn,296202.7867555092
REC-BAL-001231,2026-02-17,phai_thu_ngan_han_khac,84154.79
REC-BAL-001232,2026-02-17,ton_kho_nvl,449309.0
REC-BAL-001233,2026-02-17,ton_kho_tp,377338.56986941176
REC-BAL-001234,2026-02-17,phai_thu_dh_kh,371010.65
REC-BAL-001235,2026-02-17,tscd_hh_nguyen_gia,3541562.84
REC-BAL-001236,2026-02-17,tscd_hh_hao_mon,-833539.49
REC-BAL-001237,2026-02-17,tra_ncc_go,421509.0
REC-BAL-001238,2026-02-17,tra_ncc_son,269757.56803148566
REC-BAL-001239,2026-02-17,nguoi_mua_tra_tien_truoc_nh,206415.27
REC-BAL-001240,2026-02-17,thue_phai_nop_nh,176896.53
REC-BAL-001241,2026-02-17,tra_nguoi_lao_dong,148439.33
REC-BAL-001242,2026-02-17,vay_ngan_han_vcb,616473.0
REC-BAL-001243,2026-02-17,vay_ngan_han_bidv,501843.8318024201
REC-BAL-001244,2026-02-17,tra_nguoi_ban_dh,620322.99
REC-BAL-001245,2026-02-17,cp_pho_thong,3519070.7
REC-BAL-001246,2026-02-17,thang_du_von,486127.31
REC-BAL-001247,2026-02-17,ln_chua_pp_luy_ke,213615.43
REC-BAL-001248,2026-02-17,ln_chua_pp_ky_nay,121482.76
REC-BAL-001249,2026-02-18,tien_mat_quy,727028.0
REC-BAL-001250,2026-02-18,tien_gui_vcb,634091.0
REC-BAL-001251,2026-02-18,tien_gui_tcb,545609.6704415248
REC-BAL-001252,2026-02-18,tuong_duong_tien,206198.0
REC-BAL-001253,2026-02-18,ck_kinh_doanh,290308.59
REC-BAL-001254,2026-02-18,dt_dao_han,209506.49
REC-BAL-001255,2026-02-18,phai_thu_kh_le,378325.0
REC-BAL-001256,2026-02-18,phai_thu_kh_dn,251149.14724055014
REC-BAL-001257,2026-02-18,phai_thu_ngan_han_khac,83546.07
REC-BAL-001258,2026-02-18,ton_kho_nvl,389359.0
REC-BAL-001259,2026-02-18,ton_kho_tp,437983.13722755783
REC-BAL-001260,2026-02-18,phai_thu_dh_kh,366806.17
REC-BAL-001261,2026-02-18,tscd_hh_nguyen_gia,3560131.96
REC-BAL-001262,2026-02-18,tscd_hh_hao_mon,-827618.44
REC-BAL-001263,2026-02-18,tra_ncc_go,348456.0
REC-BAL-001264,2026-02-18,tra_ncc_son,340781.6964200059
REC-BAL-001265,2026-02-18,nguoi_mua_tra_tien_truoc_nh,210571.9
REC-BAL-001266,2026-02-18,thue_phai_nop_nh,176963.8
REC-BAL-001267,2026-02-18,tra_nguoi_lao_dong,150031.2
REC-BAL-001268,2026-02-18,vay_ngan_han_vcb,683751.0
REC-BAL-001269,2026-02-18,vay_ngan_han_bidv,451097.5339233568
REC-BAL-001270,2026-02-18,tra_nguoi_ban_dh,626127.82
REC-BAL-001271,2026-02-18,cp_pho_thong,3436410.26
REC-BAL-001272,2026-02-18,thang_du_von,480775.26
REC-BAL-001273,2026-02-18,ln_chua_pp_luy_ke,212768.13
REC-BAL-001274,2026-02-18,ln_chua_pp_ky_nay,122073.12
REC-BAL-001275,2026-02-19,tien_mat_quy,498242.0
REC-BAL-001276,2026-02-19,tien_gui_vcb,603308.0
REC-BAL-001277,2026-02-19,tien_gui_tcb,840424.3912736878
REC-BAL-001278,2026-02-19,tuong_duong_tien,205782.06
REC-BAL-001279,2026-02-19,ck_kinh_doanh,293579.31
REC-BAL-001280,2026-02-19,dt_dao_han,205549.72
REC-BAL-001281,2026-02-19,phai_thu_kh_le,277848.0
REC-BAL-001282,2026-02-19,phai_thu_kh_dn,352236.01647769834
REC-BAL-001283,2026-02-19,phai_thu_ngan_han_khac,83699.6
REC-BAL-001284,2026-02-19,ton_kho_nvl,365504.0
REC-BAL-001285,2026-02-19,ton_kho_tp,467010.1771251571
REC-BAL-001286,2026-02-19,phai_thu_dh_kh,366939.71
REC-BAL-001287,2026-02-19,tscd_hh_nguyen_gia,3517671.18
REC-BAL-001288,2026-02-19,tscd_hh_hao_mon,-830245.67
REC-BAL-001289,2026-02-19,tra_ncc_go,434537.0
REC-BAL-001290,2026-02-19,tra_ncc_son,238202.63056513877
REC-BAL-001291,2026-02-19,nguoi_mua_tra_tien_truoc_nh,209466.88
REC-BAL-001292,2026-02-19,thue_phai_nop_nh,180447.85
REC-BAL-001293,2026-02-19,tra_nguoi_lao_dong,147167.56
REC-BAL-001294,2026-02-19,vay_ngan_han_vcb,525051.0
REC-BAL-001295,2026-02-19,vay_ngan_han_bidv,607874.6466220655
REC-BAL-001296,2026-02-19,tra_nguoi_ban_dh,631317.65
REC-BAL-001297,2026-02-19,cp_pho_thong,3509212.54
REC-BAL-001298,2026-02-19,thang_du_von,469070.22
REC-BAL-001299,2026-02-19,ln_chua_pp_luy_ke,213505.83
REC-BAL-001300,2026-02-19,ln_chua_pp_ky_nay,125914.81
REC-BAL-001301,2026-02-20,tien_mat_quy,688707.0
REC-BAL-001302,2026-02-20,tien_gui_vcb,667155.0
REC-BAL-001303,2026-02-20,tien_gui_tcb,561495.397351129
REC-BAL-001304,2026-02-20,tuong_duong_tien,209333.12
REC-BAL-001305,2026-02-20,ck_kinh_doanh,293028.62
REC-BAL-001306,2026-02-20,dt_dao_han,207930.83
REC-BAL-001307,2026-02-20,phai_thu_kh_le,396411.0
REC-BAL-001308,2026-02-20,phai_thu_kh_dn,236647.5335585042
REC-BAL-001309,2026-02-20,phai_thu_ngan_han_khac,83156.99
REC-BAL-001310,2026-02-20,ton_kho_nvl,409358.0
REC-BAL-001311,2026-02-20,ton_kho_tp,433400.075555074
REC-BAL-001312,2026-02-20,phai_thu_dh_kh,372249.42
REC-BAL-001313,2026-02-20,tscd_hh_nguyen_gia,3539556.34
REC-BAL-001314,2026-02-20,tscd_hh_hao_mon,-832380.77
REC-BAL-001315,2026-02-20,tra_ncc_go,340933.0
REC-BAL-001316,2026-02-20,tra_ncc_son,340529.716688304
REC-BAL-001317,2026-02-20,nguoi_mua_tra_tien_truoc_nh,204808.11
REC-BAL-001318,2026-02-20,thue_phai_nop_nh,179478.55
REC-BAL-001319,2026-02-20,tra_nguoi_lao_dong,150072.5
REC-BAL-001320,2026-02-20,vay_ngan_han_vcb,677800.0
REC-BAL-001321,2026-02-20,vay_ngan_han_bidv,443249.2016424674
REC-BAL-001322,2026-02-20,tra_nguoi_ban_dh,614662.25
REC-BAL-001323,2026-02-20,cp_pho_thong,3494684.94
REC-BAL-001324,2026-02-20,thang_du_von,468332.99
REC-BAL-001325,2026-02-20,ln_chua_pp_luy_ke,212612.92
REC-BAL-001326,2026-02-20,ln_chua_pp_ky_nay,129287.5
REC-BAL-001327,2026-02-21,tien_mat_quy,619095.0
REC-BAL-001328,2026-02-21,tien_gui_vcb,522079.0
REC-BAL-001329,2026-02-21,tien_gui_tcb,771925.5962914196
REC-BAL-001330,2026-02-21,tuong_duong_tien,207787.28
REC-BAL-001331,2026-02-21,ck_kinh_doanh,289278.22
REC-BAL-001332,2026-02-21,dt_dao_han,206845.66
REC-BAL-001333,2026-02-21,phai_thu_kh_le,313071.0
REC-BAL-001334,2026-02-21,phai_thu_kh_dn,303577.18572467286
REC-BAL-001335,2026-02-21,phai_thu_ngan_han_khac,82073.77
REC-BAL-001336,2026-02-21,ton_kho_nvl,294631.0
REC-BAL-001337,2026-02-21,ton_kho_tp,538170.7391850479
REC-BAL-001338,2026-02-21,phai_thu_dh_kh,368875.96
REC-BAL-001339,2026-02-21,tscd_hh_nguyen_gia,3575423.27
REC-BAL-001340,2026-02-21,tscd_hh_hao_mon,-839072.58
REC-BAL-001341,2026-02-21,tra_ncc_go,329403.0
REC-BAL-001342,2026-02-21,tra_ncc_son,359371.9520744517
REC-BAL-001343,2026-02-21,nguoi_mua_tra_tien_truoc_nh,208496.74
REC-BAL-001344,2026-02-21,thue_phai_nop_nh,175264.66
REC-BAL-001345,2026-02-21,tra_nguoi_lao_dong,149600.48
REC-BAL-001346,2026-02-21,vay_ngan_han_vcb,650714.0
REC-BAL-001347,2026-02-21,vay_ngan_han_bidv,491136.3949218672
REC-BAL-001348,2026-02-21,tra_nguoi_ban_dh,620574.82
REC-BAL-001349,2026-02-21,cp_pho_thong,3485975.17
REC-BAL-001350,2026-02-21,thang_du_von,465314.94
REC-BAL-001351,2026-02-21,ln_chua_pp_luy_ke,218126.6
REC-BAL-001352,2026-02-21,ln_chua_pp_ky_nay,134148.55
REC-BAL-001353,2026-02-22,tien_mat_quy,466681.0
REC-BAL-001354,2026-02-22,tien_gui_vcb,690707.0
REC-BAL-001355,2026-02-22,tien_gui_tcb,728276.1067839593
REC-BAL-001356,2026-02-22,tuong_duong_tien,210313.22
REC-BAL-001357,2026-02-22,ck_kinh_doanh,289024.66
REC-BAL-001358,2026-02-22,dt_dao_han,205985.45
REC-BAL-001359,2026-02-22,phai_thu_kh_le,411565.0
REC-BAL-001360,2026-02-22,phai_thu_kh_dn,210589.79376244778
REC-BAL-001361,2026-02-22,phai_thu_ngan_han_khac,83982.42
REC-BAL-001362,2026-02-22,ton_kho_nvl,460175.0
REC-BAL-001363,2026-02-22,ton_kho_tp,378745.64907380764
REC-BAL-001364,2026-02-22,phai_thu_dh_kh,369211.19
REC-BAL-001365,2026-02-22,tscd_hh_nguyen_gia,3533005.92
REC-BAL-001366,2026-02-22,tscd_hh_hao_mon,-847321.57
REC-BAL-001367,2026-02-22,tra_ncc_go,354676.0
REC-BAL-001368,2026-02-22,tra_ncc_son,321960.7053389009
REC-BAL-001369,2026-02-22,nguoi_mua_tra_tien_truoc_nh,204166.76
REC-BAL-001370,2026-02-22,thue_phai_nop_nh,178438.45
REC-BAL-001371,2026-02-22,tra_nguoi_lao_dong,148035.67
REC-BAL-001372,2026-02-22,vay_ngan_han_vcb,495161.0
REC-BAL-001373,2026-02-22,vay_ngan_han_bidv,640656.6596853426
REC-BAL-001374,2026-02-22,tra_nguoi_ban_dh,621074.27
REC-BAL-001375,2026-02-22,cp_pho_thong,3436085.95
REC-BAL-001376,2026-02-22,thang_du_von,468084.01
REC-BAL-001377,2026-02-22,ln_chua_pp_luy_ke,212790.62
REC-BAL-001378,2026-02-22,ln_chua_pp_ky_nay,137300.13
REC-BAL-001379,2026-02-23,tien_mat_quy,645224.0
REC-BAL-001380,2026-02-23,tien_gui_vcb,609175.0
REC-BAL-001381,2026-02-23,tien_gui_tcb,664062.5097645114
REC-BAL-001382,2026-02-23,tuong_duong_tien,208363.83
REC-BAL-001383,2026-02-23,ck_kinh_doanh,290512.67
REC-BAL-001384,2026-02-23,dt_dao_han,206782.9
REC-BAL-001385,2026-02-23,phai_thu_kh_le,366785.0
REC-BAL-001386,2026-02-23,phai_thu_kh_dn,261909.77855135116
REC-BAL-001387,2026-02-23,phai_thu_ngan_han_khac,83172.86
REC-BAL-001388,2026-02-23,ton_kho_nvl,381510.0
REC-BAL-001389,2026-02-23,ton_kho_tp,462281.67454599123
REC-BAL-001390,2026-02-23,phai_thu_dh_kh,373781.82
REC-BAL-001391,2026-02-23,tscd_hh_nguyen_gia,3597834.1
REC-BAL-001392,2026-02-23,tscd_hh_hao_mon,-841686.4
REC-BAL-001393,2026-02-23,tra_ncc_go,378815.0
REC-BAL-001394,2026-02-23,tra_ncc_son,300133.2711791042
REC-BAL-001395,2026-02-23,nguoi_mua_tra_tien_truoc_nh,210125.04
REC-BAL-001396,2026-02-23,thue_phai_nop_nh,174927.79
REC-BAL-001397,2026-02-23,tra_nguoi_lao_dong,148518.43
REC-BAL-001398,2026-02-23,vay_ngan_han_vcb,623510.0
REC-BAL-001399,2026-02-23,vay_ngan_han_bidv,512511.5891783491
REC-BAL-001400,2026-02-23,tra_nguoi_ban_dh,614102.17
REC-BAL-001401,2026-02-23,cp_pho_thong,3498767.52
REC-BAL-001402,2026-02-23,thang_du_von,457163.36
REC-BAL-001403,2026-02-23,ln_chua_pp_luy_ke,217214.94
REC-BAL-001404,2026-02-23,ln_chua_pp_ky_nay,139879.35
REC-BAL-001405,2026-02-24,tien_mat_quy,640544.0
REC-BAL-001406,2026-02-24,tien_gui_vcb,765041.0
REC-BAL-001407,2026-02-24,tien_gui_tcb,485415.56847927603
REC-BAL-001408,2026-02-24,tuong_duong_tien,206713.34
REC-BAL-001409,2026-02-24,ck_kinh_doanh,295015.83
REC-BAL-001410,2026-02-24,dt_dao_han,208176.99
REC-BAL-001411,2026-02-24,phai_thu_kh_le,264742.0
REC-BAL-001412,2026-02-24,phai_thu_kh_dn,362662.19986529637
REC-BAL-001413,2026-02-24,phai_thu_ngan_han_khac,84191.6
REC-BAL-001414,2026-02-24,ton_kho_nvl,538097.0
REC-BAL-001415,2026-02-24,ton_kho_tp,297028.8358754673
REC-BAL-001416,2026-02-24,phai_thu_dh_kh,369237.18
REC-BAL-001417,2026-02-24,tscd_hh_nguyen_gia,3555262.24
REC-BAL-001418,2026-02-24,tscd_hh_hao_mon,-840116.63
REC-BAL-001419,2026-02-24,tra_ncc_go,446240.0
REC-BAL-001420,2026-02-24,tra_ncc_son,237891.79287444626
REC-BAL-001421,2026-02-24,nguoi_mua_tra_tien_truoc_nh,207908.7
REC-BAL-001422,2026-02-24,thue_phai_nop_nh,178973.61
REC-BAL-001423,2026-02-24,tra_nguoi_lao_dong,146706.48
REC-BAL-001424,2026-02-24,vay_ngan_han_vcb,456761.0
REC-BAL-001425,2026-02-24,vay_ngan_han_bidv,663236.263293029
REC-BAL-001426,2026-02-24,tra_nguoi_ban_dh,625872.06
REC-BAL-001427,2026-02-24,cp_pho_thong,3486493.5
REC-BAL-001428,2026-02-24,thang_du_von,454554.43
REC-BAL-001429,2026-02-24,ln_chua_pp_luy_ke,217862.76
REC-BAL-001430,2026-02-24,ln_chua_pp_ky_nay,145882.75
REC-BAL-001431,2026-02-25,tien_mat_quy,782857.0
REC-BAL-001432,2026-02-25,tien_gui_vcb,558161.0
REC-BAL-001433,2026-02-25,tien_gui_tcb,587152.1688623542
REC-BAL-001434,2026-02-25,tuong_duong_tien,207933.18
REC-BAL-001435,2026-02-25,ck_kinh_doanh,293638.96
REC-BAL-001436,2026-02-25,dt_dao_han,210757.08
REC-BAL-001437,2026-02-25,phai_thu_kh_le,285707.0
REC-BAL-001438,2026-02-25,phai_thu_kh_dn,332332.71840600995
REC-BAL-001439,2026-02-25,phai_thu_ngan_han_khac,83356.76
REC-BAL-001440,2026-02-25,ton_kho_nvl,425855.0
REC-BAL-001441,2026-02-25,ton_kho_tp,397428.7686705581
REC-BAL-001442,2026-02-25,phai_thu_dh_kh,376948.0
REC-BAL-001443,2026-02-25,tscd_hh_nguyen_gia,3601177.7
REC-BAL-001444,2026-02-25,tscd_hh_hao_mon,-831317.08
REC-BAL-001445,2026-02-25,tra_ncc_go,442604.0
REC-BAL-001446,2026-02-25,tra_ncc_son,239405.8094477296
REC-BAL-001447,2026-02-25,nguoi_mua_tra_tien_truoc_nh,205677.36
REC-BAL-001448,2026-02-25,thue_phai_nop_nh,179432.23
REC-BAL-001449,2026-02-25,tra_nguoi_lao_dong,148567.39
REC-BAL-001450,2026-02-25,vay_ngan_han_vcb,532029.0
REC-BAL-001451,2026-02-25,vay_ngan_han_bidv,591375.4003984376
REC-BAL-001452,2026-02-25,tra_nguoi_ban_dh,612173.48
REC-BAL-001453,2026-02-25,cp_pho_thong,3535198.52
